Rooms,Type,Price,Method,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,SellerG,Suburb,date_month,date_year,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_weekly_price_count,airbnb_monthly_price_mean,airbnb_monthly_price_count
3,h,785000.0,S,2016-11-19,12.2,3147.0,1.0,1.0,557.0,,1960.0,-37.8671,145.1117,Southern Metropolitan,2894.0,Buxton,Ashwood,11,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
4,h,1240000.0,S,2016-11-19,12.2,3147.0,2.0,2.0,766.0,192.0,1950.0,-37.8629,145.1097,Southern Metropolitan,2894.0,Tim,Ashwood,11,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
2,u,700000.0,S,2016-08-22,12.2,3147.0,1.0,2.0,192.0,88.0,2007.0,-37.8709,145.102,Southern Metropolitan,2894.0,hockingstuart,Ashwood,8,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
4,h,1350000.0,S,2016-09-24,12.2,3147.0,2.0,1.0,727.0,,,-37.8669,145.1106,Southern Metropolitan,2894.0,Buxton,Ashwood,9,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
2,h,1110000.0,S,2016-09-24,12.2,3147.0,1.0,1.0,586.0,86.0,1950.0,-37.8683,145.1082,Southern Metropolitan,2894.0,Fletchers,Ashwood,9,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
3,h,1305000.0,S,2017-02-25,12.2,3147.0,1.0,1.0,760.0,120.0,1960.0,-37.858000000000004,145.1038,Southern Metropolitan,2894.0,Jellis,Ashwood,2,2017,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
3,h,855000.0,S,2017-02-25,12.2,3147.0,2.0,1.0,320.0,85.0,1958.0,-37.87,145.1103,Southern Metropolitan,2894.0,Noel,Ashwood,2,2017,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
3,t,900500.0,S,2016-11-27,12.2,3147.0,2.0,2.0,256.0,134.0,2012.0,-37.8655,145.1096,Southern Metropolitan,2894.0,Jellis,Ashwood,11,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
3,h,1200000.0,VB,2016-05-28,12.2,3147.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,Southern Metropolitan,2894.0,Buxton,Ashwood,5,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
3,t,830000.0,S,2016-08-28,12.2,3147.0,1.0,2.0,212.0,130.0,2012.0,-37.8723,145.1089,Southern Metropolitan,2894.0,Barry,Ashwood,8,2016,3147.0,82.75862068965517,29.0,0.19732785200411102,5.0,0.14014255723448923,0.0
4,h,1819000.0,S,2016-09-03,6.6,3183.0,2.0,1.0,244.0,180.0,1900.0,-37.8668,144.9928,Southern Metropolitan,2952.0,Gary,Balaclava,9,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,410000.0,PI,2016-12-03,6.6,3183.0,1.0,2.0,0.0,61.0,1965.0,-37.8731,144.9958,Southern Metropolitan,2952.0,hockingstuart,Balaclava,12,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
1,u,280000.0,VB,2016-05-07,6.6,3183.0,1.0,1.0,0.0,,,-37.8733,144.997,Southern Metropolitan,2952.0,hockingstuart,Balaclava,5,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,t,1015000.0,S,2016-11-07,6.6,3183.0,1.0,2.0,114.0,120.0,2000.0,-37.8723,144.9961,Southern Metropolitan,2952.0,Gary,Balaclava,11,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,502500.0,S,2016-10-15,6.6,3183.0,1.0,1.0,0.0,65.0,1960.0,-37.8725,144.9952,Southern Metropolitan,2952.0,Buxton,Balaclava,10,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,520000.0,S,2016-10-15,6.6,3183.0,1.0,0.0,0.0,58.0,1970.0,-37.8742,144.9972,Southern Metropolitan,2952.0,Gary,Balaclava,10,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,442000.0,SP,2016-09-17,6.6,3183.0,1.0,1.0,0.0,61.0,1960.0,-37.8726,144.9962,Southern Metropolitan,2952.0,Buxton,Balaclava,9,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
3,h,1193000.0,S,2016-06-18,6.6,3183.0,1.0,1.0,178.0,100.0,1920.0,-37.8663,144.9948,Southern Metropolitan,2952.0,McGrath,Balaclava,6,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,416000.0,S,2016-06-18,6.6,3183.0,1.0,1.0,0.0,49.0,1960.0,-37.8678,144.9966,Southern Metropolitan,2952.0,Chisholm,Balaclava,6,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,820000.0,S,2016-11-19,6.6,3183.0,1.0,1.0,0.0,,,-37.8691,144.9974,Southern Metropolitan,2952.0,Gary,Balaclava,11,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,474000.0,S,2016-05-22,6.6,3183.0,1.0,1.0,0.0,59.0,1970.0,-37.8667,144.9917,Southern Metropolitan,2952.0,hockingstuart,Balaclava,5,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,h,981000.0,S,2017-02-25,6.6,3183.0,1.0,0.0,159.0,84.0,1930.0,-37.874,144.9933,Southern Metropolitan,2952.0,Buxton,Balaclava,2,2017,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
3,h,1690000.0,S,2017-02-25,6.6,3183.0,2.0,2.0,339.0,159.0,1890.0,-37.872,144.9909,Southern Metropolitan,2952.0,McGrath,Balaclava,2,2017,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,540000.0,VB,2016-06-27,6.6,3183.0,1.0,1.0,483.0,51.0,1970.0,-37.8727,144.9969,Southern Metropolitan,2952.0,McGrath,Balaclava,6,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
3,h,1080000.0,S,2016-06-27,6.6,3183.0,1.0,1.0,157.0,,1928.0,-37.8696,144.9925,Southern Metropolitan,2952.0,Buxton,Balaclava,6,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
1,u,500000.0,SP,2016-11-27,6.6,3183.0,1.0,0.0,0.0,,,-37.87300000000001,144.9907,Southern Metropolitan,2952.0,Biggin,Balaclava,11,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,u,497500.0,PI,2016-08-28,6.6,3183.0,0.0,0.0,0.0,,,-37.8739,144.9929,Southern Metropolitan,2952.0,hockingstuart,Balaclava,8,2016,3183.0,127.51840490797547,326.0,0.3483552516587313,49.0,0.2689829105573672,32.0
2,h,2100000.0,S,2016-09-03,9.7,3103.0,1.0,1.0,659.0,123.0,1920.0,-37.8094,145.0807,Southern Metropolitan,5682.0,Marshall,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,1800000.0,VB,2016-09-03,9.7,3103.0,2.0,2.0,715.0,218.0,1985.0,-37.811,145.0958,Southern Metropolitan,5682.0,Marshall,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,t,1255000.0,S,2016-09-03,9.7,3103.0,1.0,1.0,208.0,129.0,2000.0,-37.8128,145.0975,Southern Metropolitan,5682.0,Noel,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,u,1070000.0,SA,2016-12-03,9.7,3103.0,2.0,2.0,206.0,112.0,1998.0,-37.8161,145.0812,Southern Metropolitan,5682.0,Philip,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,2200000.0,S,2016-12-03,9.7,3103.0,3.0,2.0,651.0,266.0,,-37.8085,145.0764,Southern Metropolitan,5682.0,North,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,806000.0,S,2016-12-03,9.7,3103.0,1.0,1.0,122.0,97.0,1977.0,-37.8124,145.0916,Southern Metropolitan,5682.0,Noel,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,h,1215000.0,S,2016-12-03,9.7,3103.0,2.0,2.0,0.0,,,-37.8134,145.0972,Southern Metropolitan,5682.0,Jellis,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
5,h,2250000.0,PI,2016-12-03,9.7,3103.0,3.0,2.0,600.0,356.0,2006.0,-37.8061,145.0801,Southern Metropolitan,5682.0,Noel,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,812000.0,S,2017-03-04,9.7,3103.0,1.0,1.0,206.0,,,-37.8092,145.0778,Southern Metropolitan,5682.0,Jellis,Balwyn,3,2017,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1140000.0,S,2016-06-04,9.7,3103.0,2.0,2.0,175.0,,1976.0,-37.8162,145.0771,Southern Metropolitan,5682.0,Nelson,Balwyn,6,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,2330000.0,S,2016-06-04,9.7,3103.0,2.0,1.0,853.0,,,-37.806999999999995,145.0635,Southern Metropolitan,5682.0,Marshall,Balwyn,6,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,605000.0,S,2016-06-04,9.7,3103.0,1.0,1.0,0.0,,,-37.8152,145.0843,Southern Metropolitan,5682.0,Marshall,Balwyn,6,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1255000.0,PI,2016-06-04,9.7,3103.0,2.0,2.0,308.0,,,-37.8056,145.0788,Southern Metropolitan,5682.0,Noel,Balwyn,6,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,h,1850000.0,VB,2016-08-06,9.7,3103.0,1.0,1.0,1015.0,166.0,1930.0,-37.8074,145.0826,Southern Metropolitan,5682.0,Fletchers,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,805000.0,S,2016-08-06,9.7,3103.0,1.0,1.0,209.0,,1975.0,-37.8125,145.0901,Southern Metropolitan,5682.0,Noel,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,700000.0,VB,2016-05-07,9.7,3103.0,1.0,1.0,188.0,110.0,1970.0,-37.8065,145.065,Southern Metropolitan,5682.0,Marshall,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,2130000.0,PI,2016-05-07,9.7,3103.0,2.0,2.0,664.0,,,-37.8055,145.0699,Southern Metropolitan,5682.0,Jellis,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,h,500000.0,S,2016-05-07,9.7,3103.0,1.0,1.0,0.0,72.0,1960.0,-37.8162,145.0841,Southern Metropolitan,5682.0,Marshall,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,2125000.0,SP,2016-05-07,9.7,3103.0,2.0,2.0,699.0,252.0,1985.0,-37.814,145.0966,Southern Metropolitan,5682.0,Jellis,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,1800000.0,PI,2016-10-08,9.7,3103.0,2.0,2.0,577.0,200.0,1948.0,-37.8032,145.0693,Southern Metropolitan,5682.0,Jellis,Balwyn,10,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,635000.0,S,2016-10-08,9.7,3103.0,1.0,1.0,0.0,70.0,2014.0,-37.8116,145.0724,Southern Metropolitan,5682.0,Fletchers,Balwyn,10,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,526000.0,S,2016-09-10,9.7,3103.0,1.0,1.0,0.0,73.0,1960.0,-37.8144,145.0993,Southern Metropolitan,5682.0,hockingstuart,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
1,h,390000.0,VB,2016-09-10,9.7,3103.0,1.0,1.0,740.0,,,-37.8125,145.0775,Southern Metropolitan,5682.0,Jellis,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,905000.0,S,2016-12-10,9.7,3103.0,1.0,2.0,281.0,150.0,1995.0,-37.8013,145.0652,Southern Metropolitan,5682.0,Kay,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,1750000.0,PI,2016-12-10,9.7,3103.0,3.0,2.0,453.0,308.0,2016.0,-37.8044,145.1006,Southern Metropolitan,5682.0,Ascend,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,t,760000.0,S,2016-12-10,9.7,3103.0,1.0,1.0,121.0,100.0,1960.0,-37.8112,145.0881,Southern Metropolitan,5682.0,Christopher,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,t,1367000.0,S,2016-12-10,9.7,3103.0,2.0,2.0,219.0,164.0,2003.0,-37.8125,145.0849,Southern Metropolitan,5682.0,Jellis,Balwyn,12,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,t,1400000.0,PI,2016-11-12,9.7,3103.0,3.0,2.0,241.0,240.0,2009.0,-37.8042,145.1042,Southern Metropolitan,5682.0,Noel,Balwyn,11,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,625000.0,PI,2016-08-13,9.7,3103.0,1.0,1.0,115.0,104.0,1960.0,-37.8122,145.0879,Southern Metropolitan,5682.0,Jellis,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,t,700000.0,VB,2016-08-13,9.7,3103.0,1.0,1.0,104.0,,,-37.8061,145.0878,Southern Metropolitan,5682.0,Noel,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1860000.0,S,2016-05-14,9.7,3103.0,1.0,4.0,671.0,465.0,,-37.8117,145.0775,Southern Metropolitan,5682.0,Marshall,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
5,h,2020000.0,S,2016-04-16,9.7,3103.0,2.0,2.0,611.0,,,-37.8116,145.0789,Southern Metropolitan,5682.0,Marshall,Balwyn,4,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,460000.0,VB,2016-04-16,9.7,3103.0,1.0,1.0,0.0,79.0,1950.0,-37.8152,145.0839,Southern Metropolitan,5682.0,Jellis,Balwyn,4,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,2250000.0,SA,2016-07-16,9.7,3103.0,1.0,2.0,832.0,,,-37.8068,145.0827,Southern Metropolitan,5682.0,Jellis,Balwyn,7,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,1053000.0,S,2016-07-16,9.7,3103.0,1.0,2.0,231.0,98.0,1985.0,-37.8123,145.0821,Southern Metropolitan,5682.0,Fletchers,Balwyn,7,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1800000.0,VB,2016-07-16,9.7,3103.0,2.0,2.0,380.0,,1980.0,-37.8161,145.0772,Southern Metropolitan,5682.0,Marshall,Balwyn,7,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,t,1472000.0,S,2016-07-16,9.7,3103.0,2.0,2.0,306.0,170.0,1995.0,-37.8106,145.0848,Southern Metropolitan,5682.0,Noel,Balwyn,7,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,2120000.0,S,2016-09-17,9.7,3103.0,1.0,2.0,651.0,,,-37.8036,145.0715,Southern Metropolitan,5682.0,Jellis,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1910000.0,S,2016-09-17,9.7,3103.0,1.0,2.0,697.0,,,-37.8044,145.0853,Southern Metropolitan,5682.0,Jellis,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,754000.0,PI,2017-03-18,9.7,3103.0,1.0,1.0,87.0,88.0,1990.0,-37.8134,145.08100000000005,Southern Metropolitan,5682.0,Marshall,Balwyn,3,2017,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,2188000.0,S,2016-11-19,9.7,3103.0,2.0,2.0,752.0,253.0,1981.0,-37.8149,145.0747,Southern Metropolitan,5682.0,Marshall,Balwyn,11,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,755000.0,PI,2016-11-19,9.7,3103.0,1.0,1.0,213.0,92.0,1980.0,-37.8092,145.0789,Southern Metropolitan,5682.0,Noel,Balwyn,11,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,1801000.0,S,2016-08-22,9.7,3103.0,2.0,2.0,583.0,,,-37.8027,145.0694,Southern Metropolitan,5682.0,Noel,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,650000.0,S,2016-09-24,9.7,3103.0,1.0,1.0,0.0,150.0,1960.0,-37.8147,145.084,Southern Metropolitan,5682.0,Jellis,Balwyn,9,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,2275000.0,VB,2017-02-25,9.7,3103.0,2.0,1.0,842.0,,,-37.8054,145.0771,Southern Metropolitan,5682.0,Jellis,Balwyn,2,2017,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,t,1385000.0,S,2017-02-25,9.7,3103.0,2.0,2.0,190.0,,,-37.8164,145.0846,Southern Metropolitan,5682.0,Jellis,Balwyn,2,2017,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,2000000.0,PI,2016-06-27,9.7,3103.0,1.0,2.0,739.0,291.0,1930.0,-37.8039,145.0631,Southern Metropolitan,5682.0,hockingstuart,Balwyn,6,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,1900000.0,S,2016-11-27,9.7,3103.0,2.0,1.0,665.0,155.0,1940.0,-37.8057,145.0825,Southern Metropolitan,5682.0,Mandy,Balwyn,11,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1750000.0,VB,2016-11-27,9.7,3103.0,2.0,3.0,613.0,193.0,1943.0,-37.8056,145.0688,Southern Metropolitan,5682.0,Jellis,Balwyn,11,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,t,1100000.0,S,2016-05-28,9.7,3103.0,2.0,1.0,259.0,,1940.0,-37.8161,145.0809,Southern Metropolitan,5682.0,hockingstuart,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1912000.0,S,2016-05-28,9.7,3103.0,1.0,2.0,844.0,,,-37.8037,145.0636,Southern Metropolitan,5682.0,Fletchers,Balwyn,5,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,u,730000.0,S,2016-08-28,9.7,3103.0,1.0,1.0,130.0,80.0,1960.0,-37.812,145.0876,Southern Metropolitan,5682.0,hockingstuart,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1500000.0,SP,2016-08-28,9.7,3103.0,2.0,2.0,404.0,190.0,2011.0,-37.8075,145.1011,Southern Metropolitan,5682.0,Noel,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,h,1850000.0,S,2016-08-28,9.7,3103.0,1.0,1.0,607.0,,1950.0,-37.8058,145.0781,Southern Metropolitan,5682.0,Fletchers,Balwyn,8,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
4,h,1700000.0,VB,2016-07-30,9.7,3103.0,1.0,1.0,672.0,115.0,1935.0,-37.8099,145.0792,Southern Metropolitan,5682.0,Marshall,Balwyn,7,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
2,h,1010000.0,PI,2016-07-30,9.7,3103.0,0.0,0.0,1611.0,,,-37.8092,145.1016,Southern Metropolitan,5682.0,Marshall,Balwyn,7,2016,3103.0,105.26315789473684,57.0,0.2448783830078794,4.0,0.18810211346493738,4.0
3,t,1315000.0,S,2016-09-03,9.2,3104.0,2.0,2.0,260.0,167.0,2000.0,-37.7966,145.1021,Southern Metropolitan,7809.0,hockingstuart,Balwyn North,9,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,1500000.0,PI,2016-09-03,9.2,3104.0,2.0,1.0,778.0,154.0,1950.0,-37.7939,145.0789,Southern Metropolitan,7809.0,Jellis,Balwyn North,9,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
2,h,1080000.0,S,2016-09-03,9.2,3104.0,1.0,1.0,253.0,,,-37.7912,145.085,Southern Metropolitan,7809.0,Jellis,Balwyn North,9,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
7,h,1350000.0,PI,2016-12-03,9.2,3104.0,2.0,0.0,942.0,,,-37.7923,145.1029,Southern Metropolitan,7809.0,Barry,Balwyn North,12,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1905000.0,S,2016-12-03,9.2,3104.0,2.0,2.0,647.0,185.0,1955.0,-37.7917,145.0868,Southern Metropolitan,7809.0,Noel,Balwyn North,12,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1900000.0,VB,2016-12-03,9.2,3104.0,2.0,2.0,642.0,215.0,1955.0,-37.7988,145.0726,Southern Metropolitan,7809.0,Fletchers,Balwyn North,12,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,2251000.0,S,2016-12-03,9.2,3104.0,1.0,2.0,888.0,137.0,1950.0,-37.8002,145.0949,Southern Metropolitan,7809.0,Marshall,Balwyn North,12,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,2205000.0,PI,2016-12-03,9.2,3104.0,2.0,2.0,750.0,214.0,1950.0,-37.7906,145.0788,Southern Metropolitan,7809.0,RW,Balwyn North,12,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,1265000.0,S,2016-12-03,9.2,3104.0,2.0,1.0,347.0,160.0,2011.0,-37.7947,145.1035,Southern Metropolitan,7809.0,hockingstuart,Balwyn North,12,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,2000000.0,S,2017-03-04,9.2,3104.0,1.0,3.0,772.0,,,-37.7938,145.0732,Southern Metropolitan,7809.0,R&H,Balwyn North,3,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1750000.0,S,2017-03-04,9.2,3104.0,2.0,2.0,673.0,185.0,1960.0,-37.7856,145.0918,Southern Metropolitan,7809.0,Kay,Balwyn North,3,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,1450000.0,VB,2017-03-04,9.2,3104.0,1.0,2.0,665.0,124.0,1950.0,-37.7862,145.0781,Southern Metropolitan,7809.0,Jellis,Balwyn North,3,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1825000.0,S,2017-03-04,9.2,3104.0,2.0,3.0,736.0,225.0,1958.0,-37.7944,145.1028,Southern Metropolitan,7809.0,Fletchers,Balwyn North,3,2017,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1570000.0,SP,2016-06-04,9.2,3104.0,2.0,1.0,546.0,,,-37.7863,145.0905,Southern Metropolitan,7809.0,Jellis,Balwyn North,6,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1750000.0,PI,2016-08-06,9.2,3104.0,3.0,3.0,667.0,,,-37.7898,145.079,Southern Metropolitan,7809.0,Ray,Balwyn North,8,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,t,1150000.0,S,2016-08-06,9.2,3104.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,Southern Metropolitan,7809.0,Christopher,Balwyn North,8,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
3,h,1575000.0,PI,2016-08-06,9.2,3104.0,2.0,2.0,645.0,,1953.0,-37.7851,145.0957,Southern Metropolitan,7809.0,Noel,Balwyn North,8,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
6,h,1505000.0,S,2016-05-07,9.2,3104.0,2.0,2.0,724.0,,,-37.8021,145.0985,Southern Metropolitan,7809.0,hockingstuart,Balwyn North,5,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1572000.0,S,2016-05-07,9.2,3104.0,2.0,2.0,662.0,330.0,1965.0,-37.798,145.1007,Southern Metropolitan,7809.0,hockingstuart,Balwyn North,5,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,h,1500000.0,VB,2016-05-07,9.2,3104.0,2.0,2.0,610.0,,,-37.784,145.0878,Southern Metropolitan,7809.0,Jellis,Balwyn North,5,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
4,t,1400000.0,S,2016-05-07,9.2,3104.0,2.0,1.0,283.0,,,-37.7982,145.0688,Southern Metropolitan,7809.0,Jellis,Balwyn North,5,2016,3104.0,97.26829268292683,41.0,0.5251113394998288,5.0,0.4310323367603495,5.0
